Date;Level [mm];Quantity [Liter];Signal health [-];Error [-];StdDev [Liter];Refill Quantity [Liter];Rain quantity 24h [Liter];Refill quantity 24h [Liter];Measured quantity change 24h [Liter];Calculated quantity change 24h [Liter];Quantity difference [%];Filter diagnosis [-];Usage in last 24h [Liter];Usage average in last 10d [Liter]
2018-10-22 10:16:24;205;644;89;Kein Fehler erkannt;10.63;660;0.00;;;;;;;;
2018-10-22 10:16:27;207;650;89;Kein Fehler erkannt;10.97;660;0.00;;;;;;;;
2018-10-22 10:16:29;206;647;90;Kein Fehler erkannt;9.81;660;0.00;;;;;;;;
2018-10-22 10:16:31;205;644;87;Kein Fehler erkannt;12.73;660;0.00;;;;;;;;
2018-10-22 10:16:34;206;647;89;Kein Fehler erkannt;11.05;660;0.00;;;;;;;;
2018-10-22 10:16:37;205;644;88;Kein Fehler erkannt;12.39;660;0.00;;;;;;;;
2018-10-22 10:16:39;206;647;87;Kein Fehler erkannt;12.78;660;0.00;;;;;;;;
2018-10-22 10:16:42;206;647;87;Kein Fehler erkannt;12.79;660;0.00;;;;;;;;
2018-10-22 10:16:44;206;647;89;Kein Fehler erkannt;10.99;660;0.00;;;;;;;;
2018-10-22 10:16:47;206;647;90;Kein Fehler erkannt;10.01;660;0.00;;;;;;;;
2018-10-22 10:16:49;206;647;88;Kein Fehler erkannt;11.90;660;0.00;;;;;;;;
2018-10-22 10:16:52;206;647;89;Kein Fehler erkannt;11.45;660;0.00;;;;;;;;
2018-10-22 10:16:54;206;647;89;Kein Fehler erkannt;10.80;660;0.00;;;;;;;;
2018-10-22 10:16:57;205;644;91;Kein Fehler erkannt;9.27;660;0.00;;;;;;;;
2018-10-22 10:16:59;206;647;91;Kein Fehler erkannt;9.34;660;0.00;;;;;;;;
2018-10-22 10:17:02;205;644;92;Kein Fehler erkannt;7.98;660;0.00;;;;;;;;
2018-10-22 10:17:04;205;644;91;Kein Fehler erkannt;9.35;660;0.00;;;;;;;;
2018-10-22 10:17:07;204;640;93;Kein Fehler erkannt;6.37;660;0.00;;;;;;;;
2018-10-22 10:17:09;205;644;94;Kein Fehler erkannt;5.44;660;0.00;;;;;;;;
2018-10-22 10:17:12;206;647;91;Kein Fehler erkannt;9.02;660;0.00;;;;;;;;
2018-10-22 10:17:14;204;640;93;Kein Fehler erkannt;7.31;660;0.00;;;;;;;;
2018-10-22 10:17:16;205;644;89;Kein Fehler erkannt;11.24;660;0.00;;;;;;;;
2018-10-22 10:17:19;205;644;87;Kein Fehler erkannt;12.99;660;0.00;;;;;;;;
2018-10-22 10:17:22;206;647;89;Kein Fehler erkannt;11.34;660;0.00;;;;;;;;
2018-10-22 10:17:24;206;647;85;Kein Fehler erkannt;15.38;660;0.00;;;;;;;;
2018-10-22 10:17:26;206;647;86;Kein Fehler erkannt;13.95;660;0.00;;;;;;;;
2018-10-22 10:17:29;206;647;88;Kein Fehler erkannt;12.06;660;0.00;;;;;;;;
2018-10-22 10:17:32;207;650;88;Kein Fehler erkannt;11.68;660;0.00;;;;;;;;
2018-10-22 10:17:34;207;650;87;Kein Fehler erkannt;12.88;660;0.00;;;;;;;;
2018-10-22 10:17:37;206;647;87;Kein Fehler erkannt;12.61;660;0.00;;;;;;;;
2018-10-22 10:17:39;206;647;88;Kein Fehler erkannt;11.57;660;0.00;;;;;;;;
2018-10-22 10:17:41;206;647;89;Kein Fehler erkannt;11.21;660;0.00;;;;;;;;
2018-10-22 10:17:44;206;647;87;Kein Fehler erkannt;12.84;660;0.00;;;;;;;;
2018-10-22 10:17:46;206;647;87;Kein Fehler erkannt;13.24;660;0.00;;;;;;;;
2018-10-22 10:17:49;207;650;88;Kein Fehler erkannt;12.00;660;0.00;;;;;;;;
2018-10-22 10:17:51;206;647;88;Kein Fehler erkannt;11.93;660;0.00;;;;;;;;
2018-10-22 10:17:54;206;647;87;Kein Fehler erkannt;12.88;660;0.00;;;;;;;;
2018-10-22 10:17:57;206;647;87;Kein Fehler erkannt;12.73;660;0.00;;;;;;;;
2018-10-22 10:17:59;206;647;88;Kein Fehler erkannt;12.49;660;0.00;;;;;;;;
2018-10-22 10:18:02;207;650;88;Kein Fehler erkannt;12.48;660;0.00;;;;;;;;
2018-10-22 10:18:04;206;647;87;Kein Fehler erkannt;12.93;660;0.00;;;;;;;;
2018-10-22 10:18:06;206;647;88;Kein Fehler erkannt;11.97;660;0.00;;;;;;;;
2018-10-22 10:18:09;207;650;88;Kein Fehler erkannt;11.73;660;0.00;;;;;;;;
2018-10-22 10:18:11;206;647;89;Kein Fehler erkannt;11.19;660;0.00;;;;;;;;
2018-10-22 10:18:14;207;650;89;Kein Fehler erkannt;11.43;660;0.00;;;;;;;;
2018-10-22 10:18:16;206;647;89;Kein Fehler erkannt;10.64;660;0.00;;;;;;;;
2018-10-22 10:18:19;207;650;89;Kein Fehler erkannt;10.77;660;0.00;;;;;;;;
2018-10-22 10:18:22;206;647;89;Kein Fehler erkannt;11.20;660;0.00;;;;;;;;
2018-10-22 10:18:24;206;647;87;Kein Fehler erkannt;12.61;660;0.00;;;;;;;;
2018-10-22 10:18:27;206;647;86;Kein Fehler erkannt;14.00;660;0.00;;;;;;;;
2018-10-22 10:18:29;206;647;85;Kein Fehler erkannt;15.00;660;0.00;;;;;;;;
2018-10-22 10:18:31;204;640;84;Kein Fehler erkannt;16.32;660;0.00;;;;;;;;
2018-10-22 10:18:34;207;650;89;Kein Fehler erkannt;11.40;660;0.00;;;;;;;;
2018-10-22 10:18:36;206;647;91;Kein Fehler erkannt;8.44;660;0.00;;;;;;;;
2018-10-22 10:18:39;207;650;90;Kein Fehler erkannt;9.67;660;0.00;;;;;;;;
2018-10-22 10:18:41;656;2060;136;Kein Fehler erkannt;1035.33;660;0.00;;;;;;;;
2018-10-22 10:18:43;517;1624;125;Kein Fehler erkannt;1046.51;660;0.00;;;;;;;;
2018-10-22 10:18:46;205;644;89;Kein Fehler erkannt;11.05;660;0.00;;;;;;;;
2018-10-22 10:18:48;205;644;90;Kein Fehler erkannt;9.70;660;0.00;;;;;;;;
2018-10-22 10:18:51;206;647;89;Kein Fehler erkannt;10.67;660;0.00;;;;;;;;
2018-10-22 10:18:53;204;640;92;Kein Fehler erkannt;7.59;660;0.00;;;;;;;;
2018-10-22 10:18:56;204;640;91;Kein Fehler erkannt;8.73;660;0.00;;;;;;;;
2018-10-22 10:18:59;205;644;90;Kein Fehler erkannt;10.21;660;0.00;;;;;;;;
2018-10-22 10:19:01;205;644;92;Kein Fehler erkannt;7.98;660;0.00;;;;;;;;
2018-10-22 10:19:03;206;647;88;Kein Fehler erkannt;11.97;660;0.00;;;;;;;;
2018-10-22 10:19:06;205;644;89;Kein Fehler erkannt;11.05;660;0.00;;;;;;;;
2018-10-22 10:19:08;206;647;88;Kein Fehler erkannt;12.24;660;0.00;;;;;;;;
2018-10-22 10:19:11;205;644;90;Kein Fehler erkannt;10.47;660;0.00;;;;;;;;
2018-10-22 10:19:13;206;647;88;Kein Fehler erkannt;11.63;660;0.00;;;;;;;;
2018-10-22 10:19:16;206;647;87;Kein Fehler erkannt;12.98;660;0.00;;;;;;;;
2018-10-22 10:19:19;206;647;89;Kein Fehler erkannt;11.22;660;0.00;;;;;;;;
2018-10-22 10:19:21;206;647;88;Kein Fehler erkannt;11.98;660;0.00;;;;;;;;
2018-10-22 10:19:24;206;647;86;Kein Fehler erkannt;14.36;660;0.00;;;;;;;;
2018-10-22 10:19:26;205;644;85;Kein Fehler erkannt;14.79;660;0.00;;;;;;;;
2018-10-22 10:19:28;205;644;88;Kein Fehler erkannt;12.05;660;0.00;;;;;;;;
2018-10-22 10:19:31;206;647;91;Kein Fehler erkannt;9.13;660;0.00;;;;;;;;
2018-10-22 10:19:33;204;640;89;Kein Fehler erkannt;11.44;660;0.00;;;;;;;;
2018-10-22 10:19:36;206;647;91;Kein Fehler erkannt;9.09;660;0.00;;;;;;;;
2018-10-22 10:19:38;203;637;90;Kein Fehler erkannt;10.28;660;0.00;;;;;;;;
2018-10-22 10:19:41;298;936;245;Kein Fehler erkannt;652.67;660;0.00;;;;;;;;
2018-10-22 10:19:43;205;644;93;Kein Fehler erkannt;6.43;660;0.00;;;;;;;;
2018-10-22 10:19:46;205;644;89;Kein Fehler erkannt;11.35;660;0.00;;;;;;;;
2018-10-22 10:19:48;204;640;92;Kein Fehler erkannt;7.35;660;0.00;;;;;;;;
2018-10-22 10:19:51;205;644;93;Kein Fehler erkannt;6.51;660;0.00;;;;;;;;
2018-10-22 10:19:53;204;640;93;Kein Fehler erkannt;6.54;660;0.00;;;;;;;;
2018-10-22 10:19:56;205;644;90;Kein Fehler erkannt;9.74;660;0.00;;;;;;;;
2018-10-22 10:19:58;207;650;89;Kein Fehler erkannt;11.21;660;0.00;;;;;;;;
2018-10-22 10:20:01;207;650;87;Kein Fehler erkannt;13.04;660;0.00;;;;;;;;
2018-10-22 10:20:03;207;650;86;Kein Fehler erkannt;14.44;660;0.00;;;;;;;;
2018-10-22 10:20:06;205;644;86;Kein Fehler erkannt;13.91;660;0.00;;;;;;;;
2018-10-22 10:20:08;206;647;88;Kein Fehler erkannt;11.69;660;0.00;;;;;;;;
2018-10-22 10:20:11;206;647;93;Kein Fehler erkannt;7.13;660;0.00;;;;;;;;
2018-10-22 10:20:13;205;644;94;Kein Fehler erkannt;5.96;660;0.00;;;;;;;;
2018-10-22 10:20:16;205;644;90;Kein Fehler erkannt;10.45;660;0.00;;;;;;;;
2018-10-22 10:20:18;205;644;90;Kein Fehler erkannt;9.74;660;0.00;;;;;;;;
2018-10-22 10:20:21;206;647;90;Kein Fehler erkannt;9.89;660;0.00;;;;;;;;
2018-10-22 10:20:23;206;647;89;Kein Fehler erkannt;11.28;660;0.00;;;;;;;;
2018-10-22 10:20:26;205;644;90;Kein Fehler erkannt;10.32;660;0.00;;;;;;;;
2018-10-22 10:20:28;206;647;89;Kein Fehler erkannt;10.50;660;0.00;;;;;;;;
2018-10-22 10:20:31;205;644;90;Kein Fehler erkannt;10.39;660;0.00;;;;;;;;
2018-10-22 10:20:33;207;650;88;Kein Fehler erkannt;11.65;660;0.00;;;;;;;;
2018-10-22 10:20:36;207;650;89;Kein Fehler erkannt;11.19;660;0.00;;;;;;;;
2018-10-22 10:20:39;206;647;89;Kein Fehler erkannt;11.31;660;0.00;;;;;;;;
2018-10-22 10:20:41;206;647;88;Kein Fehler erkannt;12.06;660;0.00;;;;;;;;
2018-10-22 10:20:43;207;650;88;Kein Fehler erkannt;11.56;660;0.00;;;;;;;;
2018-10-22 10:20:46;207;650;89;Kein Fehler erkannt;11.43;660;0.00;;;;;;;;
2018-10-22 10:20:48;207;650;88;Kein Fehler erkannt;11.55;660;0.00;;;;;;;;
2018-10-22 10:20:51;207;650;89;Kein Fehler erkannt;10.88;660;0.00;;;;;;;;
2018-10-22 10:20:53;207;650;26;Kein Fehler erkannt;614.06;660;0.00;;;;;;;;
2018-10-22 10:20:55;207;650;88;Kein Fehler erkannt;12.02;660;0.00;;;;;;;;
2018-10-22 10:20:58;598;1878;120;Kein Fehler erkannt;1052.22;660;0.00;;;;;;;;
2018-10-22 10:21:00;207;650;88;Kein Fehler erkannt;11.93;660;0.00;;;;;;;;
2018-10-22 10:21:03;896;2814;54;Kein Fehler erkannt;316.85;660;0.00;;;;;;;;
2018-10-22 10:21:05;341;1071;162;Kein Fehler erkannt;740.03;660;0.00;;;;;;;;
2018-10-22 10:21:07;206;647;90;Kein Fehler erkannt;9.61;660;0.00;;;;;;;;
2018-10-22 10:21:10;786;2469;111;Kein Fehler erkannt;792.87;660;0.00;;;;;;;;
2018-10-22 10:21:12;205;644;90;Kein Fehler erkannt;10.15;660;0.00;;;;;;;;
2018-10-22 10:21:15;206;647;87;Kein Fehler erkannt;12.90;660;0.00;;;;;;;;
2018-10-22 10:21:17;207;650;88;Kein Fehler erkannt;11.66;660;0.00;;;;;;;;
2018-10-22 10:21:19;205;644;87;Kein Fehler erkannt;13.53;660;0.00;;;;;;;;
2018-10-22 10:21:22;207;650;89;Kein Fehler erkannt;11.12;660;0.00;;;;;;;;
2018-10-22 10:21:24;206;647;89;Kein Fehler erkannt;11.13;660;0.00;;;;;;;;
2018-10-22 10:21:27;206;647;88;Kein Fehler erkannt;11.66;660;0.00;;;;;;;;
2018-10-22 10:21:30;205;644;85;Kein Fehler erkannt;15.45;660;0.00;;;;;;;;
2018-10-22 10:21:32;206;647;87;Kein Fehler erkannt;12.58;660;0.00;;;;;;;;
2018-10-22 10:21:35;207;650;88;Kein Fehler erkannt;12.46;660;0.00;;;;;;;;
2018-10-22 10:21:37;205;644;85;Kein Fehler erkannt;15.70;660;0.00;;;;;;;;
2018-10-22 10:21:39;205;644;84;Kein Fehler erkannt;15.77;660;0.00;;;;;;;;
2018-10-22 10:21:42;207;650;88;Kein Fehler erkannt;12.50;660;0.00;;;;;;;;
2018-10-22 10:21:45;205;644;85;Kein Fehler erkannt;15.36;660;0.00;;;;;;;;
2018-10-22 10:21:47;206;647;87;Kein Fehler erkannt;12.91;660;0.00;;;;;;;;
2018-10-22 10:21:50;207;650;87;Kein Fehler erkannt;12.91;660;0.00;;;;;;;;
2018-10-22 10:21:52;205;644;86;Kein Fehler erkannt;13.91;660;0.00;;;;;;;;
2018-10-22 10:21:54;895;2811;59;Kein Fehler erkannt;42.01;660;0.00;;;;;;;;
2018-10-22 10:21:57;206;647;88;Kein Fehler erkannt;11.80;660;0.00;;;;;;;;
2018-10-22 10:21:59;205;644;84;Kein Fehler erkannt;16.58;660;0.00;;;;;;;;
2018-10-22 10:22:02;206;647;86;Kein Fehler erkannt;14.53;660;0.00;;;;;;;;
2018-10-22 10:22:04;207;650;88;Kein Fehler erkannt;12.17;660;0.00;;;;;;;;
2018-10-22 10:22:07;207;650;88;Kein Fehler erkannt;12.49;660;0.00;;;;;;;;
2018-10-22 10:22:09;206;647;86;Kein Fehler erkannt;14.62;660;0.00;;;;;;;;
2018-10-22 10:22:12;206;647;89;Kein Fehler erkannt;10.97;660;0.00;;;;;;;;
2018-10-22 10:22:14;207;650;89;Kein Fehler erkannt;11.29;660;0.00;;;;;;;;
2018-10-22 10:22:17;204;640;87;Kein Fehler erkannt;13.46;660;0.00;;;;;;;;
2018-10-22 10:22:19;205;644;89;Kein Fehler erkannt;11.24;660;0.00;;;;;;;;
2018-10-22 10:22:22;205;644;93;Kein Fehler erkannt;7.27;660;0.00;;;;;;;;
2018-10-22 10:22:24;204;640;93;Kein Fehler erkannt;6.89;660;0.00;;;;;;;;
2018-10-22 10:22:27;205;644;93;Kein Fehler erkannt;7.15;660;0.00;;;;;;;;
2018-10-22 10:22:29;204;640;92;Kein Fehler erkannt;7.54;660;0.00;;;;;;;;
2018-10-22 10:22:32;204;640;93;Kein Fehler erkannt;6.99;660;0.00;;;;;;;;
2018-10-22 10:22:34;205;644;92;Kein Fehler erkannt;7.53;660;0.00;;;;;;;;
2018-10-22 10:22:37;206;647;91;Kein Fehler erkannt;9.08;660;0.00;;;;;;;;
2018-10-22 10:22:39;205;644;91;Kein Fehler erkannt;9.40;660;0.00;;;;;;;;
2018-10-22 10:22:41;206;647;90;Kein Fehler erkannt;10.44;660;0.00;;;;;;;;
2018-10-22 10:22:44;205;644;91;Kein Fehler erkannt;9.02;660;0.00;;;;;;;;
2018-10-22 10:22:47;206;647;90;Kein Fehler erkannt;10.23;660;0.00;;;;;;;;
2018-10-22 10:22:50;206;647;88;Kein Fehler erkannt;12.21;660;0.00;;;;;;;;
2018-10-22 10:22:52;206;647;88;Kein Fehler erkannt;11.97;660;0.00;;;;;;;;
2018-10-22 10:22:54;206;647;88;Kein Fehler erkannt;12.48;660;0.00;;;;;;;;
2018-10-22 10:22:57;205;644;88;Kein Fehler erkannt;11.53;660;0.00;;;;;;;;
2018-10-22 10:22:59;206;647;88;Kein Fehler erkannt;12.25;660;0.00;;;;;;;;
2018-10-22 10:23:02;207;650;89;Kein Fehler erkannt;11.49;660;0.00;;;;;;;;
2018-10-22 10:23:04;206;647;88;Kein Fehler erkannt;12.07;660;0.00;;;;;;;;
2018-10-22 10:23:07;207;650;88;Kein Fehler erkannt;12.16;660;0.00;;;;;;;;
2018-10-22 10:23:10;205;644;90;Kein Fehler erkannt;9.64;660;0.00;;;;;;;;
2018-10-22 10:23:12;206;647;89;Kein Fehler erkannt;11.20;660;0.00;;;;;;;;
2018-10-22 10:23:15;206;647;86;Kein Fehler erkannt;14.44;660;0.00;;;;;;;;
2018-10-22 10:23:17;205;644;83;Kein Fehler erkannt;17.61;660;0.00;;;;;;;;
2018-10-22 10:23:19;206;647;87;Kein Fehler erkannt;13.03;660;0.00;;;;;;;;
2018-10-22 10:23:22;206;647;88;Kein Fehler erkannt;12.02;660;0.00;;;;;;;;
2018-10-22 10:23:24;205;644;88;Kein Fehler erkannt;11.84;660;0.00;;;;;;;;
2018-10-22 10:23:27;206;647;88;Kein Fehler erkannt;12.50;660;0.00;;;;;;;;
2018-10-22 10:23:29;206;647;88;Kein Fehler erkannt;12.30;660;0.00;;;;;;;;
2018-10-22 10:23:32;206;647;89;Kein Fehler erkannt;10.61;660;0.00;;;;;;;;
2018-10-22 10:23:35;206;647;88;Kein Fehler erkannt;12.17;660;0.00;;;;;;;;
2018-10-22 10:23:37;205;644;89;Kein Fehler erkannt;10.61;660;0.00;;;;;;;;
2018-10-22 10:23:39;207;650;88;Kein Fehler erkannt;12.44;660;0.00;;;;;;;;
2018-10-22 10:23:42;207;650;88;Kein Fehler erkannt;12.09;660;0.00;;;;;;;;
2018-10-22 10:23:44;208;653;89;Kein Fehler erkannt;11.04;660;0.00;;;;;;;;
2018-10-22 10:23:47;206;647;89;Kein Fehler erkannt;11.09;660;0.00;;;;;;;;
2018-10-22 10:23:49;206;647;89;Kein Fehler erkannt;11.26;660;0.00;;;;;;;;
2018-10-22 10:23:52;206;647;89;Kein Fehler erkannt;11.25;660;0.00;;;;;;;;
2018-10-22 10:23:54;206;647;89;Kein Fehler erkannt;11.15;660;0.00;;;;;;;;
2018-10-22 10:23:57;206;647;89;Kein Fehler erkannt;11.12;660;0.00;;;;;;;;
2018-10-22 10:23:59;222;697;151;Kein Fehler erkannt;215.43;660;0.00;;;;;;;;
2018-10-22 10:24:02;207;650;89;Kein Fehler erkannt;11.11;660;0.00;;;;;;;;
2018-10-22 10:24:04;207;650;89;Kein Fehler erkannt;11.19;660;0.00;;;;;;;;
2018-10-22 10:24:07;206;647;89;Kein Fehler erkannt;11.10;660;0.00;;;;;;;;
2018-10-22 10:24:09;205;644;88;Kein Fehler erkannt;11.69;660;0.00;;;;;;;;
2018-10-22 10:24:12;206;647;89;Kein Fehler erkannt;10.55;660;0.00;;;;;;;;
2018-10-22 10:24:14;206;647;91;Kein Fehler erkannt;8.88;660;0.00;;;;;;;;
2018-10-22 10:24:17;206;647;91;Kein Fehler erkannt;9.00;660;0.00;;;;;;;;
2018-10-22 10:24:20;207;650;88;Kein Fehler erkannt;11.85;660;0.00;;;;;;;;
2018-10-22 10:24:22;206;647;90;Kein Fehler erkannt;9.99;660;0.00;;;;;;;;
2018-10-22 10:24:25;207;650;89;Kein Fehler erkannt;11.37;660;0.00;;;;;;;;
2018-10-22 10:24:27;206;647;88;Kein Fehler erkannt;11.72;660;0.00;;;;;;;;
2018-10-22 10:24:29;207;650;89;Kein Fehler erkannt;11.34;660;0.00;;;;;;;;
2018-10-22 10:24:32;206;647;88;Kein Fehler erkannt;11.69;660;0.00;;;;;;;;
2018-10-22 10:24:34;208;653;90;Kein Fehler erkannt;10.00;660;0.00;;;;;;;;
2018-10-22 10:24:37;206;647;88;Kein Fehler erkannt;12.44;660;0.00;;;;;;;;
2018-10-22 10:24:39;207;650;89;Kein Fehler erkannt;11.06;660;0.00;;;;;;;;
2018-10-22 10:24:42;206;647;89;Kein Fehler erkannt;10.53;660;0.00;;;;;;;;
2018-10-22 10:24:45;207;650;87;Kein Fehler erkannt;12.61;660;0.00;;;;;;;;
2018-10-22 10:24:47;206;647;87;Kein Fehler erkannt;12.78;660;0.00;;;;;;;;
2018-10-22 10:24:50;206;647;87;Kein Fehler erkannt;12.97;660;0.00;;;;;;;;
2018-10-22 10:24:52;208;653;88;Kein Fehler erkannt;11.74;660;0.00;;;;;;;;
2018-10-22 10:24:54;207;650;89;Kein Fehler erkannt;11.30;660;0.00;;;;;;;;
2018-10-22 10:24:57;207;650;88;Kein Fehler erkannt;11.69;660;0.00;;;;;;;;
2018-10-22 10:24:59;207;650;89;Kein Fehler erkannt;11.07;660;0.00;;;;;;;;
2018-10-22 10:25:01;207;650;88;Kein Fehler erkannt;11.53;660;0.00;;;;;;;;
2018-10-22 10:25:04;206;647;86;Kein Fehler erkannt;14.13;660;0.00;;;;;;;;
2018-10-22 10:25:06;204;640;84;Kein Fehler erkannt;16.68;660;0.00;;;;;;;;
2018-10-22 10:25:09;204;640;85;Kein Fehler erkannt;14.86;660;0.00;;;;;;;;
2018-10-22 10:25:12;205;644;86;Kein Fehler erkannt;13.86;660;0.00;;;;;;;;
2018-10-22 10:25:14;205;644;15;Kein Fehler erkannt;357.20;660;0.00;;;;;;;;
2018-10-22 10:25:16;206;647;89;Kein Fehler erkannt;11.02;660;0.00;;;;;;;;
2018-10-22 10:25:19;205;644;90;Kein Fehler erkannt;10.32;660;0.00;;;;;;;;
2018-10-22 10:25:22;205;644;91;Kein Fehler erkannt;8.92;660;0.00;;;;;;;;
2018-10-22 10:25:24;206;647;91;Kein Fehler erkannt;9.25;660;0.00;;;;;;;;
2018-10-22 10:25:27;205;644;91;Kein Fehler erkannt;8.65;660;0.00;;;;;;;;
2018-10-22 10:25:29;206;647;90;Kein Fehler erkannt;10.04;660;0.00;;;;;;;;
2018-10-22 10:25:31;205;644;87;Kein Fehler erkannt;13.28;660;0.00;;;;;;;;
2018-10-22 10:25:34;206;647;87;Kein Fehler erkannt;13.49;660;0.00;;;;;;;;
2018-10-22 10:25:36;206;647;87;Kein Fehler erkannt;13.03;660;0.00;;;;;;;;
2018-10-22 10:25:39;207;650;88;Kein Fehler erkannt;12.42;660;0.00;;;;;;;;
2018-10-22 10:25:42;207;650;89;Kein Fehler erkannt;11.46;660;0.00;;;;;;;;
2018-10-22 10:25:44;206;647;89;Kein Fehler erkannt;11.25;660;0.00;;;;;;;;
2018-10-22 10:25:47;207;650;90;Kein Fehler erkannt;9.71;660;0.00;;;;;;;;
2018-10-22 10:25:49;265;832;159;Kein Fehler erkannt;475.23;660;0.00;;;;;;;;
2018-10-22 10:25:51;206;647;89;Kein Fehler erkannt;11.19;660;0.00;;;;;;;;
2018-10-22 10:25:54;206;647;89;Kein Fehler erkannt;11.24;660;0.00;;;;;;;;
2018-10-22 10:25:56;206;647;88;Kein Fehler erkannt;12.07;660;0.00;;;;;;;;
2018-10-22 10:25:59;206;647;88;Kein Fehler erkannt;11.67;660;0.00;;;;;;;;
2018-10-22 10:26:01;206;647;88;Kein Fehler erkannt;11.82;660;0.00;;;;;;;;
2018-10-22 10:26:04;206;647;88;Kein Fehler erkannt;12.47;660;0.00;;;;;;;;
2018-10-22 10:26:06;206;647;89;Kein Fehler erkannt;11.46;660;0.00;;;;;;;;
2018-10-22 10:26:09;207;650;89;Kein Fehler erkannt;11.47;660;0.00;;;;;;;;
2018-10-22 10:26:11;207;650;88;Kein Fehler erkannt;11.94;660;0.00;;;;;;;;
2018-10-22 10:26:14;205;644;84;Kein Fehler erkannt;16.73;660;0.00;;;;;;;;
2018-10-22 10:26:16;206;647;89;Kein Fehler erkannt;11.52;660;0.00;;;;;;;;
2018-10-22 10:26:19;206;647;88;Kein Fehler erkannt;12.14;660;0.00;;;;;;;;
2018-10-22 10:26:21;207;650;88;Kein Fehler erkannt;12.01;660;0.00;;;;;;;;
2018-10-22 10:26:24;207;650;88;Kein Fehler erkannt;12.00;660;0.00;;;;;;;;
2018-10-22 10:26:26;860;2701;119;Kein Fehler erkannt;516.79;660;0.00;;;;;;;;
2018-10-22 10:26:28;207;650;89;Kein Fehler erkannt;11.48;660;0.00;;;;;;;;
2018-10-22 10:26:31;206;647;87;Kein Fehler erkannt;12.70;660;0.00;;;;;;;;
2018-10-22 10:26:33;208;653;89;Kein Fehler erkannt;11.26;660;0.00;;;;;;;;
2018-10-22 10:26:36;207;650;88;Kein Fehler erkannt;12.15;660;0.00;;;;;;;;
2018-10-22 10:26:38;541;1699;137;Kein Fehler erkannt;1033.68;660;0.00;;;;;;;;
2018-10-22 10:26:40;206;647;91;Kein Fehler erkannt;9.31;660;0.00;;;;;;;;
2018-10-22 10:26:43;205;644;85;Kein Fehler erkannt;14.67;660;0.00;;;;;;;;
2018-10-22 10:26:46;206;647;90;Kein Fehler erkannt;9.65;660;0.00;;;;;;;;
2018-10-22 10:26:49;206;647;91;Kein Fehler erkannt;8.86;660;0.00;;;;;;;;
2018-10-22 10:26:51;207;650;89;Kein Fehler erkannt;11.47;660;0.00;;;;;;;;
2018-10-22 10:26:53;206;647;88;Kein Fehler erkannt;11.60;660;0.00;;;;;;;;
2018-10-22 10:26:56;206;647;86;Kein Fehler erkannt;14.44;660;0.00;;;;;;;;
2018-10-22 10:26:58;206;647;90;Kein Fehler erkannt;10.00;660;0.00;;;;;;;;
2018-10-22 10:27:01;206;647;89;Kein Fehler erkannt;10.74;660;0.00;;;;;;;;
2018-10-22 10:27:03;206;647;88;Kein Fehler erkannt;11.66;660;0.00;;;;;;;;
2018-10-22 10:27:06;207;650;89;Kein Fehler erkannt;11.38;660;0.00;;;;;;;;
2018-10-22 10:27:08;206;647;89;Kein Fehler erkannt;11.28;660;0.00;;;;;;;;
2018-10-22 10:27:11;206;647;88;Kein Fehler erkannt;11.69;660;0.00;;;;;;;;
2018-10-22 10:27:13;207;650;88;Kein Fehler erkannt;12.34;660;0.00;;;;;;;;
2018-10-22 10:27:16;207;650;88;Kein Fehler erkannt;12.34;660;0.00;;;;;;;;
2018-10-22 10:27:18;205;644;87;Kein Fehler erkannt;12.77;660;0.00;;;;;;;;
2018-10-22 10:27:21;206;647;87;Kein Fehler erkannt;12.89;660;0.00;;;;;;;;
2018-10-22 10:27:23;206;647;88;Kein Fehler erkannt;11.66;660;0.00;;;;;;;;
2018-10-22 10:27:26;207;650;88;Kein Fehler erkannt;11.79;660;0.00;;;;;;;;
2018-10-22 10:27:28;207;650;89;Kein Fehler erkannt;10.84;660;0.00;;;;;;;;
2018-10-22 10:27:31;206;647;88;Kein Fehler erkannt;11.86;660;0.00;;;;;;;;
2018-10-22 10:27:33;207;650;89;Kein Fehler erkannt;11.30;660;0.00;;;;;;;;
2018-10-22 10:27:36;206;647;87;Kein Fehler erkannt;12.94;660;0.00;;;;;;;;
2018-10-22 10:27:38;206;647;89;Kein Fehler erkannt;11.34;660;0.00;;;;;;;;
2018-10-22 10:27:41;206;647;90;Kein Fehler erkannt;10.31;660;0.00;;;;;;;;
2018-10-22 10:27:43;205;644;88;Kein Fehler erkannt;12.17;660;0.00;;;;;;;;
2018-10-22 10:27:46;206;647;89;Kein Fehler erkannt;10.84;660;0.00;;;;;;;;
2018-10-22 10:27:48;206;647;88;Kein Fehler erkannt;11.52;660;0.00;;;;;;;;
2018-10-22 10:27:50;205;644;87;Kein Fehler erkannt;12.59;660;0.00;;;;;;;;
2018-10-22 10:27:53;207;650;91;Kein Fehler erkannt;9.06;660;0.00;;;;;;;;
2018-10-22 10:27:55;207;650;87;Kein Fehler erkannt;12.59;660;0.00;;;;;;;;
2018-10-22 10:27:58;207;650;88;Kein Fehler erkannt;12.53;660;0.00;;;;;;;;
2018-10-22 10:28:01;206;647;88;Kein Fehler erkannt;11.75;660;0.00;;;;;;;;
2018-10-22 10:28:03;206;647;89;Kein Fehler erkannt;11.41;660;0.00;;;;;;;;
